dup1	dup2	Ka	Ks	Ka_Ks	type	peak	peak_name
Zm00001eb325280	Zm00001eb365840	0.916218	4.3194	0.212117	dTRD	1	ZEAM
Zm00001eb059160	Zm00001eb366080	0.911545	4.69092	0.194321	dTRD	1	ZEAM
Zm00001eb064620	Zm00001eb366350	0.584847	1.9047	0.307055	dTRD	1	ZEAM
Zm00001eb318170	Zm00001eb366350	0.861335	2.01131	0.428245	dTRD	1	ZEAM
Zm00001eb140470	Zm00001eb366360	0.826825	2.41149	0.342869	dTRD	1	ZEAM
Zm00001eb237590	Zm00001eb366660	0.502376	3.77791	0.132977	dTRD	1	ZEAM
Zm00001eb347850	Zm00001eb367240	0.387865	3.85748	0.100549	rTRD	1	ZEAM
Zm00001eb090100	Zm00001eb367310	0.520716	1.68146	0.309681	dTRD	1	ZEAM
Zm00001eb347860	Zm00001eb367310	0.11377	1.5285	0.0744324	dTRD	1	ZEAM
Zm00001eb169730	Zm00001eb367430	0.730147	1.96072	0.372388	rTRD	1	ZEAM
Zm00001eb348150	Zm00001eb367430	0.39376100000000003	4.32992	0.0909396	dTRD	1	ZEAM
Zm00001eb144810	Zm00001eb367440	0.600085	1.07563	0.557894	dTRD	1	ZEAM
Zm00001eb365740	Zm00001eb367440	0.576709	0.897092	0.642865	dTRD	1	ZEAM
Zm00001eb314260	Zm00001eb367500	0.879221	2.42487	0.362584	dTRD	1	ZEAM
Zm00001eb400530	Zm00001eb367780	1.01615	4.11434	0.246978	dTRD	1	ZEAM
Zm00001eb007180	Zm00001eb367780	0.969854	4.13127	0.234759	dTRD	1	ZEAM
Zm00001eb210430	Zm00001eb367860	0.993707	3.9583	0.251044	dTRD	1	ZEAM
Zm00001eb119340	Zm00001eb367870	1.00269	4.39547	0.228119	dTRD	1	ZEAM
Zm00001eb212430	Zm00001eb368360	0.253774	3.07731	0.0824662	dTRD	1	ZEAM
Zm00001eb324690	Zm00001eb368360	0.226606	4.39851	0.0515189	dTRD	1	ZEAM
Zm00001eb324410	Zm00001eb368430	0.324376	4.40065	0.0737108	dTRD	1	ZEAM
Zm00001eb050230	Zm00001eb368490	0.910647	3.4917	0.260804	dTRD	1	ZEAM
Zm00001eb013660	Zm00001eb368550	0.383869	4.22561	0.0908433	dTRD	1	ZEAM
Zm00001eb380520	Zm00001eb368680	0.450492	4.34595	0.103658	dTRD	1	ZEAM
Zm00001eb035710	Zm00001eb368760	0.110886	0.0670915	1.65276	dTRD	1	ZEAM
Zm00001eb174640	Zm00001eb368760	0.116889	0.339717	0.344078	dTRD	1	ZEAM
Zm00001eb174640	Zm00001eb368770	0.641489	0.460256	1.39377	rTRD	1	ZEAM
Zm00001eb363890	Zm00001eb368940	0.441517	3.39686	0.129978	dTRD	1	ZEAM
Zm00001eb015770	Zm00001eb368990	0.311389	4.54226	0.0685538	dTRD	1	ZEAM
Zm00001eb399520	Zm00001eb369030	1.04711	3.65534	0.286461	dTRD	1	ZEAM
Zm00001eb255130	Zm00001eb369120	0.582771	4.41397	0.132029	dTRD	1	ZEAM
Zm00001eb329080	Zm00001eb369330	0.48186	1.61654	0.298081	dTRD	1	ZEAM
Zm00001eb287890	Zm00001eb369350	0.604888	2.62708	0.230251	dTRD	1	ZEAM
Zm00001eb183620	Zm00001eb369560	0.833732	3.67551	0.226834	dTRD	1	ZEAM
Zm00001eb323700	Zm00001eb369780	0.34672	3.5637	0.0972922	dTRD	1	ZEAM
Zm00001eb044790	Zm00001eb369860	0.77966	4.70311	0.165775	dTRD	1	ZEAM
Zm00001eb324850	Zm00001eb369900	0.311529	2.45968	0.126654	dTRD	1	ZEAM
Zm00001eb056760	Zm00001eb370010	0.958834	3.68807	0.259982	dTRD	1	ZEAM
Zm00001eb075760	Zm00001eb370210	0.850916	2.7321	0.311451	dTRD	1	ZEAM
Zm00001eb248510	Zm00001eb370210	0.799292	3.65699	0.218566	dTRD	1	ZEAM
Zm00001eb142220	Zm00001eb370330	0.359215	3.55203	0.10113	dTRD	1	ZEAM
Zm00001eb011950	Zm00001eb370340	0.337594	3.48244	0.0969418	dTRD	1	ZEAM
Zm00001eb121470	Zm00001eb371140	0.189267	4.00751	0.0472281	dTRD	1	ZEAM
Zm00001eb153710	Zm00001eb371150	0.400381	1.89257	0.211555	dTRD	1	ZEAM
Zm00001eb293600	Zm00001eb371230	0.0633023	3.09773	0.020435	dTRD	1	ZEAM
Zm00001eb295470	Zm00001eb371490	0.592819	4.2405	0.139799	dTRD	1	ZEAM
Zm00001eb396510	Zm00001eb371720	0.538885	3.7028	0.145534	dTRD	1	ZEAM
Zm00001eb014090	Zm00001eb371720	0.534187	3.77322	0.141573	rTRD	1	ZEAM
Zm00001eb199360	Zm00001eb371800	0.592888	2.55491	0.232059	rTRD	1	ZEAM
Zm00001eb192670	Zm00001eb372150	0.995199	3.93132	0.253146	dTRD	1	ZEAM
Zm00001eb257520	Zm00001eb372150	1.04875	3.98496	0.263178	rTRD	1	ZEAM
Zm00001eb185560	Zm00001eb372490	0.713675	4.02833	0.177164	dTRD	1	ZEAM
Zm00001eb402170	Zm00001eb372510	0.180577	2.40295	0.0751478	dTRD	1	ZEAM
Zm00001eb085200	Zm00001eb372550	0.54249	1.34667	0.402837	dTRD	1	ZEAM
Zm00001eb255130	Zm00001eb372690	0.449195	4.02927	0.111483	dTRD	1	ZEAM
Zm00001eb194250	Zm00001eb372690	0.463359	4.00542	0.115683	dTRD	1	ZEAM
Zm00001eb251580	Zm00001eb372780	0.179988	3.67117	0.0490273	dTRD	1	ZEAM
Zm00001eb025390	Zm00001eb372780	0.191297	3.70778	0.0515934	dTRD	1	ZEAM
Zm00001eb040310	Zm00001eb373030	0.444926	3.98863	0.111548	dTRD	1	ZEAM
Zm00001eb227630	Zm00001eb373170	0.508678	3.21408	0.158266	dTRD	1	ZEAM
Zm00001eb143340	Zm00001eb373430	0.863291	3.09229	0.279176	rTRD	1	ZEAM
Zm00001eb314180	Zm00001eb373760	0.304204	3.76585	0.0807797	dTRD	1	ZEAM
Zm00001eb040450	Zm00001eb373760	0.312559	3.76469	0.0830239	dTRD	1	ZEAM
Zm00001eb005900	Zm00001eb373760	0.301159	3.84594	0.0783056	dTRD	1	ZEAM
Zm00001eb005940	Zm00001eb373920	0.861062	1.81702	0.473888	rTRD	1	ZEAM
Zm00001eb320900	Zm00001eb373950	0.192698	0.63915	0.301491	dTRD	1	ZEAM
Zm00001eb035640	Zm00001eb373970	0.764463	4.85402	0.157491	dTRD	1	ZEAM
Zm00001eb227100	Zm00001eb373970	0.760453	4.87688	0.15593	dTRD	1	ZEAM
Zm00001eb396060	Zm00001eb374150	0.893777	3.76042	0.23768	dTRD	1	ZEAM
Zm00001eb014740	Zm00001eb374150	1.04771	2.49105	0.420588	dTRD	1	ZEAM
Zm00001eb260550	Zm00001eb374520	0.835554	2.14013	0.390422	rTRD	1	ZEAM
Zm00001eb317040	Zm00001eb374630	0.931142	3.87176	0.240496	dTRD	1	ZEAM
Zm00001eb432460	Zm00001eb374830	0.44446	3.08975	0.14385	dTRD	1	ZEAM
Zm00001eb067800	Zm00001eb374830	0.384885	3.11063	0.123732	dTRD	1	ZEAM
Zm00001eb332930	Zm00001eb374910	0.338051	1.9825	0.170517	dTRD	1	ZEAM
Zm00001eb287070	Zm00001eb374910	0.323623	4.10981	0.0787441	dTRD	1	ZEAM
Zm00001eb003370	Zm00001eb375010	1.00604	2.13233	0.471804	dTRD	1	ZEAM
Zm00001eb078120	Zm00001eb375010	0.410142	1.50815	0.271951	dTRD	1	ZEAM
Zm00001eb426020	Zm00001eb375010	0.28165	0.936635	0.300705	dTRD	1	ZEAM
Zm00001eb426030	Zm00001eb375010	0.429578	1.66533	0.257954	dTRD	1	ZEAM
Zm00001eb192180	Zm00001eb375030	0.9323	3.30424	0.282152	dTRD	1	ZEAM
Zm00001eb192170	Zm00001eb375030	1.05291	3.3193	0.317208	dTRD	1	ZEAM
Zm00001eb155220	Zm00001eb375030	1.00807	4.23666	0.237939	dTRD	1	ZEAM
Zm00001eb387010	Zm00001eb375040	0.0673972	2.70727	0.0248949	dTRD	1	ZEAM
Zm00001eb158790	Zm00001eb375160	0.801433	4.01982	0.199371	dTRD	1	ZEAM
Zm00001eb084240	Zm00001eb375290	0.0588965	0.122244	0.481794	rTRD	1	ZEAM
Zm00001eb169710	Zm00001eb375450	0.544487	3.91447	0.139096	dTRD	1	ZEAM
Zm00001eb316880	Zm00001eb375460	0.640005	4.39481	0.145627	dTRD	1	ZEAM
Zm00001eb234490	Zm00001eb375560	0.41563	2.83114	0.146806	dTRD	1	ZEAM
Zm00001eb206490	Zm00001eb375560	0.443	4.03972	0.109661	dTRD	1	ZEAM
Zm00001eb287590	Zm00001eb376130	0.691883	4.04068	0.17123	dTRD	1	ZEAM
Zm00001eb078770	Zm00001eb376730	0.817549	3.89692	0.209794	dTRD	1	ZEAM
Zm00001eb153800	Zm00001eb376750	0.39592	1.17817	0.336047	dTRD	1	ZEAM
Zm00001eb293560	Zm00001eb376750	0.49988900000000003	1.90153	0.262888	dTRD	1	ZEAM
Zm00001eb293530	Zm00001eb376780	0.268583	4.41962	0.0607707	dTRD	1	ZEAM
Zm00001eb330770	Zm00001eb377540	0.839812	3.62308	0.231795	dTRD	1	ZEAM
Zm00001eb015870	Zm00001eb377540	0.691717	3.48807	0.198309	dTRD	1	ZEAM
Zm00001eb077260	Zm00001eb377810	0.57804	2.9511	0.195873	rTRD	1	ZEAM
Zm00001eb039360	Zm00001eb378260	0.405543	3.20525	0.126525	dTRD	1	ZEAM
Zm00001eb176200	Zm00001eb378260	0.476077	3.40953	0.139631	dTRD	1	ZEAM
Zm00001eb399150	Zm00001eb378260	0.443934	2.82223	0.157299	dTRD	1	ZEAM
Zm00001eb160460	Zm00001eb378260	0.610199	3.16152	0.193008	dTRD	1	ZEAM
Zm00001eb428490	Zm00001eb378300	0.708469	4.10382	0.172636	dTRD	1	ZEAM
Zm00001eb055950	Zm00001eb378300	0.843584	4.20317	0.200702	dTRD	1	ZEAM
Zm00001eb121190	Zm00001eb378300	0.857466	4.16665	0.205793	dTRD	1	ZEAM
Zm00001eb278640	Zm00001eb378340	0.262374	4.84832	0.0541165	dTRD	1	ZEAM
Zm00001eb256740	Zm00001eb378340	0.313698	4.86312	0.0645055	dTRD	1	ZEAM
Zm00001eb192640	Zm00001eb378520	0.850267	4.37384	0.194398	dTRD	1	ZEAM
Zm00001eb168440	Zm00001eb378800	0.694279	3.62959	0.191283	dTRD	1	ZEAM
Zm00001eb251820	Zm00001eb378820	0.870842	3.82247	0.227821	dTRD	1	ZEAM
Zm00001eb071830	Zm00001eb378820	0.745885	3.6631	0.203621	dTRD	1	ZEAM
Zm00001eb254850	Zm00001eb379710	0.459634	2.28033	0.201564	dTRD	1	ZEAM
Zm00001eb056020	Zm00001eb380170	0.355562	0.578169	0.614979	rTRD	1	ZEAM
Zm00001eb335320	Zm00001eb380490	0.819204	3.56574	0.229743	dTRD	1	ZEAM
Zm00001eb189540	Zm00001eb380520	0.321636	2.84141	0.113196	dTRD	1	ZEAM
Zm00001eb416790	Zm00001eb380640	0.518243	4.21568	0.122932	dTRD	1	ZEAM
Zm00001eb332980	Zm00001eb380650	1.0361	4.25585	0.243453	dTRD	1	ZEAM
Zm00001eb101380	Zm00001eb380650	0.307811	4.51544	0.0681685	dTRD	1	ZEAM
Zm00001eb005340	Zm00001eb380680	0.40275	4.35228	0.0925379	dTRD	1	ZEAM
Zm00001eb402380	Zm00001eb380680	0.390023	4.33928	0.089882	dTRD	1	ZEAM
Zm00001eb336480	Zm00001eb380680	0.371642	4.27823	0.0868683	dTRD	1	ZEAM
Zm00001eb199320	Zm00001eb380720	0.805511	1.83588	0.43876	rTRD	1	ZEAM
Zm00001eb075810	Zm00001eb380890	0.469244	3.53822	0.132622	dTRD	1	ZEAM
Zm00001eb287900	Zm00001eb381470	0.483792	4.481	0.107965	dTRD	1	ZEAM
Zm00001eb036580	Zm00001eb381470	0.597703	4.48571	0.133246	dTRD	1	ZEAM
Zm00001eb153010	Zm00001eb381530	0.553769	4.15544	0.133264	dTRD	1	ZEAM
Zm00001eb125540	Zm00001eb382080	0.605942	3.78416	0.160126	dTRD	1	ZEAM
Zm00001eb056350	Zm00001eb382220	0.675393	0.704526	0.958649	dTRD	1	ZEAM
Zm00001eb192580	Zm00001eb382260	0.653167	4.52471	0.144356	dTRD	1	ZEAM
Zm00001eb325120	Zm00001eb382380	0.789588	3.9607	0.199356	dTRD	1	ZEAM
Zm00001eb119320	Zm00001eb382580	0.66528	1.91422	0.347546	dTRD	1	ZEAM
Zm00001eb259100	Zm00001eb382880	0.17418	4.78882	0.0363723	dTRD	1	ZEAM
Zm00001eb386520	Zm00001eb383310	0.571011	4.20885	0.135669	dTRD	1	ZEAM
Zm00001eb000220	Zm00001eb384300	0.518902	3.72574	0.139275	dTRD	1	ZEAM
Zm00001eb015030	Zm00001eb384370	0.923885	2.18309	0.4232	dTRD	1	ZEAM
Zm00001eb331120	Zm00001eb384370	0.977311	2.48971	0.39254	dTRD	1	ZEAM
Zm00001eb217900	Zm00001eb384370	0.489804	4.56179	0.107371	dTRD	1	ZEAM
Zm00001eb072530	Zm00001eb384370	0.399835	4.42958	0.0902649	rTRD	1	ZEAM
Zm00001eb052460	Zm00001eb384370	0.50678	4.58515	0.110526	dTRD	1	ZEAM
Zm00001eb395840	Zm00001eb384370	0.793484	2.48766	0.318969	dTRD	1	ZEAM
Zm00001eb293660	Zm00001eb384580	0.775273	4.6255	0.167608	dTRD	1	ZEAM
Zm00001eb153630	Zm00001eb384580	0.540838	4.63695	0.116637	dTRD	1	ZEAM
Zm00001eb399530	Zm00001eb384600	0.37689	3.58719	0.105065	dTRD	1	ZEAM
Zm00001eb000560	Zm00001eb384660	0.652798	3.82998	0.170444	dTRD	1	ZEAM
Zm00001eb089330	Zm00001eb384660	0.962063	4.22191	0.227874	dTRD	1	ZEAM
Zm00001eb154460	Zm00001eb384660	0.337886	1.89526	0.178279	dTRD	1	ZEAM
Zm00001eb120540	Zm00001eb384700	0.480432	3.26972	0.146934	dTRD	1	ZEAM
Zm00001eb120580	Zm00001eb384700	0.709615	3.31796	0.213871	dTRD	1	ZEAM
Zm00001eb338000	Zm00001eb384720	0.680025	3.50066	0.194256	dTRD	1	ZEAM
Zm00001eb295910	Zm00001eb384860	0.111416	3.47548	0.0320577	dTRD	1	ZEAM
Zm00001eb040280	Zm00001eb385200	0.706813	4.12521	0.17134	dTRD	1	ZEAM
Zm00001eb417450	Zm00001eb385970	0.45107	3.83967	0.117476	dTRD	1	ZEAM
Zm00001eb035020	Zm00001eb385990	0.552888	2.42896	0.227624	rTRD	1	ZEAM
Zm00001eb392680	Zm00001eb386220	0.659383	3.87527	0.170152	dTRD	1	ZEAM
Zm00001eb122860	Zm00001eb386300	0.211985	4.51737	0.0469266	dTRD	1	ZEAM
Zm00001eb099650	Zm00001eb386300	0.497183	4.37754	0.113576	dTRD	1	ZEAM
Zm00001eb283150	Zm00001eb386300	0.186492	4.29988	0.0433715	dTRD	1	ZEAM
Zm00001eb336750	Zm00001eb386330	0.577439	1.95596	0.29522	dTRD	1	ZEAM
Zm00001eb321350	Zm00001eb386330	0.917491	3.37333	0.271983	dTRD	1	ZEAM
Zm00001eb162810	Zm00001eb386410	0.274757	4.32566	0.0635181	dTRD	1	ZEAM
Zm00001eb200910	Zm00001eb386660	0.366307	3.74131	0.0979088	dTRD	1	ZEAM
Zm00001eb408010	Zm00001eb386660	0.37403	3.60048	0.103884	dTRD	1	ZEAM
Zm00001eb245950	Zm00001eb386690	0.228434	0.336763	0.678323	dTRD	1	ZEAM
Zm00001eb245950	Zm00001eb386700	0.224797	0.331316	0.678498	dTRD	1	ZEAM
Zm00001eb340990	Zm00001eb387010	0.152941	4.72454	0.0323715	dTRD	1	ZEAM
Zm00001eb134750	Zm00001eb387010	0.56983	2.07339	0.274829	dTRD	1	ZEAM
Zm00001eb324050	Zm00001eb387010	0.0803913	1.86984	0.0429936	rTRD	1	ZEAM
Zm00001eb177450	Zm00001eb387040	0.356575	2.69478	0.132321	dTRD	1	ZEAM
Zm00001eb286230	Zm00001eb387370	0.824515	3.61105	0.228331	dTRD	1	ZEAM
Zm00001eb174560	Zm00001eb387500	0.667456	3.82278	0.174599	dTRD	1	ZEAM
Zm00001eb380520	Zm00001eb387570	0.240077	1.85864	0.129168	dTRD	1	ZEAM
Zm00001eb386970	Zm00001eb387570	0.785955	4.38692	0.179159	rTRD	1	ZEAM
Zm00001eb330610	Zm00001eb387750	0.319663	4.51549	0.0707926	dTRD	1	ZEAM
Zm00001eb366360	Zm00001eb388030	0.87711	2.10581	0.416519	dTRD	1	ZEAM
Zm00001eb145950	Zm00001eb388030	0.869955	2.8467	0.305601	dTRD	1	ZEAM
Zm00001eb079900	Zm00001eb388260	0.701328	4.64752	0.150904	rTRD	1	ZEAM
Zm00001eb289360	Zm00001eb388260	0.463707	4.69193	0.0988306	rTRD	1	ZEAM
Zm00001eb105000	Zm00001eb388260	0.92588	4.70592	0.196748	dTRD	1	ZEAM
Zm00001eb348770	Zm00001eb388260	0.461382	4.69506	0.0982699	rTRD	1	ZEAM
Zm00001eb201170	Zm00001eb388260	0.757686	3.77834	0.200534	rTRD	1	ZEAM
Zm00001eb186800	Zm00001eb388260	0.379837	4.58742	0.0827997	dTRD	1	ZEAM
Zm00001eb236380	Zm00001eb388270	0.719284	2.36549	0.304074	dTRD	1	ZEAM
Zm00001eb060270	Zm00001eb388350	0.714292	3.27189	0.218312	rTRD	1	ZEAM
Zm00001eb199780	Zm00001eb388390	0.535526	3.64022	0.147114	dTRD	1	ZEAM
Zm00001eb309530	Zm00001eb388390	0.806174	3.70882	0.217367	dTRD	1	ZEAM
Zm00001eb147260	Zm00001eb388390	0.723179	3.75497	0.192592	dTRD	1	ZEAM
Zm00001eb097850	Zm00001eb388390	0.652134	3.56703	0.182823	dTRD	1	ZEAM
Zm00001eb288980	Zm00001eb388390	0.73174	3.69885	0.197829	dTRD	1	ZEAM
Zm00001eb154300	Zm00001eb388560	0.633178	4.37322	0.144785	dTRD	1	ZEAM
Zm00001eb192600	Zm00001eb389070	1.0335	5.16907	0.19994	dTRD	1	ZEAM
Zm00001eb035750	Zm00001eb389150	0.645164	4.64893	0.138777	dTRD	1	ZEAM
Zm00001eb324480	Zm00001eb389210	0.451609	2.20254	0.205041	dTRD	1	ZEAM
Zm00001eb036380	Zm00001eb389260	0.330641	2.91663	0.113364	rTRD	1	ZEAM
Zm00001eb015020	Zm00001eb389400	0.631316	4.10595	0.153756	dTRD	1	ZEAM
Zm00001eb254860	Zm00001eb389400	0.989579	4.01295	0.246596	dTRD	1	ZEAM
Zm00001eb236720	Zm00001eb389410	0.64622	2.19285	0.294693	dTRD	1	ZEAM
Zm00001eb236740	Zm00001eb389410	1.04749	3.71607	0.28188	dTRD	1	ZEAM
Zm00001eb083110	Zm00001eb389420	0.83785	4.17366	0.200747	dTRD	1	ZEAM
Zm00001eb178360	Zm00001eb389420	0.245501	4.05645	0.0605211	dTRD	1	ZEAM
Zm00001eb187910	Zm00001eb389420	0.277858	4.10853	0.0676295	dTRD	1	ZEAM
Zm00001eb119050	Zm00001eb389420	0.764177	4.1185600000000004	0.185545	dTRD	1	ZEAM
Zm00001eb300170	Zm00001eb389480	0.601649	3.91804	0.153559	rTRD	1	ZEAM
Zm00001eb040890	Zm00001eb389520	0.22459	4.40594	0.0509743	dTRD	1	ZEAM
Zm00001eb068270	Zm00001eb389520	0.208074	2.6672	0.0780123	dTRD	1	ZEAM
Zm00001eb432330	Zm00001eb389520	0.186808	3.54523	0.0526929	dTRD	1	ZEAM
Zm00001eb380460	Zm00001eb389540	0.894061	3.86455	0.23135	dTRD	1	ZEAM
Zm00001eb319540	Zm00001eb389550	0.599577	3.4347	0.174565	dTRD	1	ZEAM
Zm00001eb206530	Zm00001eb389560	0.487881	1.89371	0.25763200000000003	dTRD	1	ZEAM
Zm00001eb177090	Zm00001eb389560	0.511217	1.89122	0.270311	dTRD	1	ZEAM
Zm00001eb035540	Zm00001eb389670	0.865271	4.27532	0.202387	dTRD	1	ZEAM
Zm00001eb174570	Zm00001eb389670	0.882004	4.22292	0.208861	dTRD	1	ZEAM
Zm00001eb011940	Zm00001eb389720	0.730365	4.08308	0.178876	dTRD	1	ZEAM
Zm00001eb071920	Zm00001eb389770	0.841793	3.77459	0.223016	dTRD	1	ZEAM
Zm00001eb056020	Zm00001eb389860	0.510339	1.3795	0.369944	dTRD	1	ZEAM
Zm00001eb434020	Zm00001eb389900	0.523416	3.35191	0.156155	rTRD	1	ZEAM
Zm00001eb402560	Zm00001eb390580	0.31846	4.34871	0.0732311	dTRD	1	ZEAM
Zm00001eb022440	Zm00001eb390580	0.362203	4.37763	0.0827397	dTRD	1	ZEAM
Zm00001eb211460	Zm00001eb390580	0.368098	3.04398	0.120926	dTRD	1	ZEAM
Zm00001eb002610	Zm00001eb390580	0.329874	4.35039	0.0758263	dTRD	1	ZEAM
Zm00001eb052130	Zm00001eb390590	0.987907	2.42008	0.408213	dTRD	1	ZEAM
Zm00001eb157810	Zm00001eb390590	0.269341	4.50425	0.0597971	dTRD	1	ZEAM
Zm00001eb187460	Zm00001eb390750	0.683434	3.80065	0.17982	dTRD	1	ZEAM
Zm00001eb126560	Zm00001eb390870	0.225748	0.371311	0.607976	dTRD	1	ZEAM
Zm00001eb427910	Zm00001eb390980	0.821227	4.44494	0.184755	dTRD	1	ZEAM
Zm00001eb293560	Zm00001eb391070	0.537254	4.10541	0.130865	dTRD	1	ZEAM
Zm00001eb332340	Zm00001eb391130	0.819922	1.65053	0.496764	dTRD	1	ZEAM
Zm00001eb416530	Zm00001eb391130	0.749725	1.57172	0.477011	dTRD	1	ZEAM
Zm00001eb015660	Zm00001eb391790	0.715833	1.30492	0.548563	dTRD	1	ZEAM
Zm00001eb395310	Zm00001eb391790	0.664649	0.797988	0.832906	dTRD	1	ZEAM
Zm00001eb041370	Zm00001eb392190	0.699837	1.27639	0.548292	dTRD	1	ZEAM
Zm00001eb328730	Zm00001eb392210	0.184404	0.312564	0.58997	dTRD	1	ZEAM
Zm00001eb251980	Zm00001eb392430	0.467628	2.36451	0.197769	dTRD	1	ZEAM
Zm00001eb231990	Zm00001eb392740	0.34918	4.35584	0.0801637	dTRD	1	ZEAM
Zm00001eb082840	Zm00001eb393060	0.375629	3.80516	0.0987157	dTRD	1	ZEAM
Zm00001eb326900	Zm00001eb393150	0.499445	3.67379	0.135948	dTRD	1	ZEAM
Zm00001eb084070	Zm00001eb393470	0.543643	3.54071	0.15354	dTRD	1	ZEAM
Zm00001eb007670	Zm00001eb393500	0.314507	3.58288	0.0877806	dTRD	1	ZEAM
Zm00001eb013100	Zm00001eb393610	0.243057	3.98848	0.0609398	dTRD	1	ZEAM
Zm00001eb397190	Zm00001eb393610	0.221799	3.96081	0.0559984	dTRD	1	ZEAM
Zm00001eb072830	Zm00001eb393640	0.531961	0.567556	0.937284	dTRD	1	ZEAM
Zm00001eb323940	Zm00001eb393910	0.89619	1.32678	0.675463	dTRD	1	ZEAM
Zm00001eb160050	Zm00001eb394070	0.583718	4.05086	0.144097	dTRD	1	ZEAM
Zm00001eb362760	Zm00001eb394340	0.221689	3.17334	0.0698599	dTRD	1	ZEAM
Zm00001eb140660	Zm00001eb394340	0.121671	3.06532	0.0396926	dTRD	1	ZEAM
Zm00001eb388290	Zm00001eb394430	0.415686	4.02129	0.103371	rTRD	1	ZEAM
Zm00001eb113580	Zm00001eb394490	0.719529	3.50408	0.205341	dTRD	1	ZEAM
Zm00001eb142750	Zm00001eb394760	0.618094	3.08092	0.20062	dTRD	1	ZEAM
Zm00001eb363910	Zm00001eb394760	0.702614	4.23457	0.165923	dTRD	1	ZEAM
Zm00001eb145150	Zm00001eb395110	0.590156	2.92559	0.201722	dTRD	1	ZEAM
Zm00001eb314050	Zm00001eb395150	0.448674	2.23936	0.200358	dTRD	1	ZEAM
Zm00001eb100170	Zm00001eb395150	0.424188	2.04863	0.207059	dTRD	1	ZEAM
Zm00001eb113730	Zm00001eb395150	0.413595	4.44418	0.0930643	dTRD	1	ZEAM
Zm00001eb015530	Zm00001eb395180	0.683878	4.62552	0.147849	dTRD	1	ZEAM
Zm00001eb015520	Zm00001eb395180	0.574158	4.20811	0.136441	rTRD	1	ZEAM
Zm00001eb015510	Zm00001eb395180	0.418623	2.39751	0.174608	dTRD	1	ZEAM
Zm00001eb146330	Zm00001eb395220	1.02772	4.2293	0.242999	dTRD	1	ZEAM
Zm00001eb070450	Zm00001eb395240	0.752031	4.70378	0.159878	dTRD	1	ZEAM
Zm00001eb069500	Zm00001eb395240	0.400129	4.72496	0.0846841	dTRD	1	ZEAM
Zm00001eb055630	Zm00001eb395300	0.832932	1.20436	0.691598	dTRD	1	ZEAM
Zm00001eb405630	Zm00001eb395300	1.02566	2.92898	0.350177	dTRD	1	ZEAM
Zm00001eb078250	Zm00001eb395300	0.787511	1.12397	0.700652	dTRD	1	ZEAM
Zm00001eb412430	Zm00001eb395310	0.127746	0.132067	0.967284	dTRD	1	ZEAM
Zm00001eb110210	Zm00001eb395310	0.071122	0.0521407	1.36404	dTRD	1	ZEAM
Zm00001eb243730	Zm00001eb395320	0.608508	3.3639	0.180894	dTRD	1	ZEAM
Zm00001eb082430	Zm00001eb395320	0.610665	3.33735	0.182979	dTRD	1	ZEAM
Zm00001eb334160	Zm00001eb395320	0.496727	3.36733	0.147514	dTRD	1	ZEAM
Zm00001eb093650	Zm00001eb395380	0.531903	3.61294	0.147222	dTRD	1	ZEAM
Zm00001eb245030	Zm00001eb395380	0.55897	3.58888	0.15575	dTRD	1	ZEAM
Zm00001eb080700	Zm00001eb395380	0.552724	3.57104	0.154779	dTRD	1	ZEAM
Zm00001eb334180	Zm00001eb395380	0.54972	3.64279	0.150906	dTRD	1	ZEAM
Zm00001eb195770	Zm00001eb395380	0.59059	3.68188	0.160405	dTRD	1	ZEAM
Zm00001eb183190	Zm00001eb395380	0.592229	3.88504	0.152438	dTRD	1	ZEAM
Zm00001eb041550	Zm00001eb395380	0.688364	3.65066	0.188559	dTRD	1	ZEAM
Zm00001eb405560	Zm00001eb395470	0.449996	4.15337	0.108345	dTRD	1	ZEAM
Zm00001eb125520	Zm00001eb395580	0.505022	3.59294	0.14056	dTRD	1	ZEAM
Zm00001eb335060	Zm00001eb395580	0.55623	3.58497	0.155156	dTRD	1	ZEAM
Zm00001eb120110	Zm00001eb395790	0.645097	4.60179	0.140184	dTRD	1	ZEAM
Zm00001eb145780	Zm00001eb396030	0.266907	0.358126	0.745287	rTRD	1	ZEAM
Zm00001eb258210	Zm00001eb396050	1.02034	3.9653	0.257317	dTRD	1	ZEAM
Zm00001eb377860	Zm00001eb396050	0.756748	3.86644	0.195722	dTRD	1	ZEAM
Zm00001eb341860	Zm00001eb396050	0.618399	3.93619	0.157106	dTRD	1	ZEAM
Zm00001eb025310	Zm00001eb396050	0.605527	2.32451	0.260496	dTRD	1	ZEAM
Zm00001eb271490	Zm00001eb396070	0.77832	4.73992	0.164205	dTRD	1	ZEAM
Zm00001eb052890	Zm00001eb396230	0.231574	3.64271	0.0635719	dTRD	1	ZEAM
Zm00001eb095400	Zm00001eb396300	0.492671	1.89103	0.260531	dTRD	1	ZEAM
Zm00001eb014500	Zm00001eb396330	0.600154	1.98421	0.302465	dTRD	1	ZEAM
Zm00001eb014520	Zm00001eb396340	0.144525	0.852642	0.169503	dTRD	1	ZEAM
Zm00001eb028330	Zm00001eb396400	0.980742	4.43411	0.221181	dTRD	1	ZEAM
Zm00001eb165260	Zm00001eb396400	0.927283	3.67574	0.252271	dTRD	1	ZEAM
